CH0038863350^10.0,NESN^5.0,Nestle^8.0
FR0004050250^10.0,NRO^5.0,NEURONES^8.0
FR0000044448^10.0,NEX^5.0,Nexans^8.0
FR0010112524^10.0,NXI^5.0,NEXITY^8.0
GB0032089863^10.0,NXT^5.0,NEXT^8.0
FR0010240994^10.0,NXTV^5.0,NEXTRADIOTV^8.0
FR0000074130^10.0,COX^5.0,Nicox^8.0
CH0037851646^10.0,NOBN^5.0,NOBEL BIOCARE N^8.0
FR0000052870^10.0,GND^5.0,NORBERT DENTRESS.^8.0
GB0033029744^10.0,NWG^5.0,NORTHUMBRIAN WATER GROUP^8.0
CH0012005267^10.0,NOVN^5.0,NOVARTIS^8.0
FR0000121691^10.0,NRG^5.0,NRJ GROUP^8.0
NL0000375400^10.0,NUO^5.0,NUTRECO^8.0
US6294911010^10.0,NYX^5.0,NYSE EURONEXT^8.0
AT0000APOST4^10.0,POST^5.0,OESTERR. POST A^8.0
GB0007389926^10.0,OML^5.0,OLD MUTUAL PLC^8.0
AT0000743059^10.0,OMV^5.0,OMV^8.0
GRS419003009^10.0,OPAP^5.0,Opap(Greece)^8.0
FR0000184798^10.0,ORP^5.0,Orpea^8.0
FR0010096354^10.0,PAJ^5.0,PAGESJAUNES^8.0
CH0021783391^10.0,PARG^5.0,PARGESA HLDGS SA^8.0
IT0003826473^10.0,PLT^5.0,PARMALAT^8.0
FR0004038263^10.0,PARRO^5.0,Parrot^8.0
CH0024608827^10.0,PGHN^5.0,PARTNERS GROUP N^8.0
FR0000053548^10.0,PARP^5.0,GROUPE PARTOUCHE^8.0
GB0006776081^10.0,PSON^5.0,PEARSON^8.0
GB00B18V8630^10.0,PNN^5.0,PENNON GROUP^8.0
FR0000120693^10.0,RI^5.0,PERNOD RICARD^8.0
GB0006825383^10.0,PSN^5.0,PERSIMMON^8.0
GB00B0H2K534^10.0,PFC^5.0,PETROFAC^8.0
CH0027752242^10.0,PPHN^5.0,PETROPLUS^8.0
FR0000121501^10.0,UG^5.0,PEUGEOT^8.0
FR0000077687^10.0,PHA^5.0,PHARMAGEST INTER.^8.0
NL0000009538^10.0,PHIA^5.0,PHILIPS KON^8.0
FR0000073041^10.0,VAC^5.0,PIERRE VACANCES^8.0
IT0004623051^10.0,PC^5.0,Pirelli E C^8.0
FR0000124570^10.0,POM^5.0,PLASTIC OMNIUM^8.0
DE000PAH0038^10.0,PAH3^5.0,PORSCHE AUTOM.HLDG VZO^8.0
PTPTC0AM0009^10.0,PTC^5.0,P.TELECOM^8.0
FR0000121485^10.0,PP^5.0,PPR^8.0
GB0033560011^10.0,PMO^5.0,PREMIER OIL^8.0
GB00B1Z4ST84^10.0,PFG^5.0,PROVIDENT FINANCIAL^8.0
GB0007099541^10.0,PRU^5.0,PRUDENTIAL^8.0
IT0004176001^10.0,PRY^5.0,PRYSMIAN SPA^8.0
FR0000060329^10.0,PSB^5.0,Psb Ind.^8.0
CH0018294154^10.0,PSPN^5.0,PSP SWISS PROPERTY AG^8.0
GRS434003000^10.0,PPC^5.0,Public Power^8.0
FR0000130577^10.0,PUB^5.0,PUBLICIS GROUPE SA^8.0
DE0006969603^10.0,PUM^5.0,Puma^8.0
DE0005558662^10.0,QCE^5.0,Q-CELLS AG^8.0
NL0000240000^10.0,QIA^5.0,QIAGEN^8.0
GB00B0WMWD03^10.0,QQ.^5.0,QinetiQ Group PLC Ord 1p^8.0
FR0000050320^10.0,RLL^5.0,Radiall^8.0
AT0000606306^10.0,RIBH^5.0,RAIFFEISEN BANK^8.0
FR0000060618^10.0,RAL^5.0,Rallye^8.0
GB00B01C3S32^10.0,RRS^5.0,RANDGOLD RESOURCES^8.0
NL0000379121^10.0,RAND^5.0,RANDSTAD^8.0
GB00B24CGK77^10.0,RB.^5.0,RECKITT BENCKISER^8.0
FR0000120388^10.0,RX^5.0,RECYLEX S.A.^8.0
ES0173093115^10.0,REE^5.0,Red Electrica^8.0
NL0006144495^10.0,REN^5.0,REED ELSEVIER^8.0
GB00B2B0DG97^10.0,REL^5.0,REED ELSEVIER^8.0
FR0000130395^10.0,RCO^5.0,REMY COINTREAU^8.0
FR0000131906^10.0,RNO^5.0,RENAULT^8.0
GB00B082RF11^10.0,RTO^5.0,RENTOKIL INITIAL^8.0
ES0173516115^10.0,REP^5.0,REPSOL^8.0
GB0004250451^10.0,REX^5.0,REXAM^8.0
FR0010451203^10.0,RXL^5.0,REXEL^8.0
DE0007030009^10.0,RHM^5.0,RHEINMETALL AG^8.0
FR0010479956^10.0,RHA^5.0,Rhodia^8.0
DE0007042301^10.0,RHK^5.0,RHON-KLINIKUM^8.0
GB0007188757^10.0,RIO^5.0,RIO TINTO^8.0
FR0000039091^10.0,RBT^5.0,ROBERTET^8.0
CH0012032048^10.0,ROG^5.0,ROCHE^8.0
FR0000062994^10.0,ROD^5.0,Rodriguez^8.0
GB0032836487^10.0,RR.^5.0,ROLLS ROYCE GROUP^8.0
GB0007506958^10.0,ROR^5.0,ROTORK^8.0
GB0007547838^10.0,RBS^5.0,ROYAL BK SCOTLAND^8.0
GB00B03MLX29^10.0,RDSA^5.0,ROYAL DUTCH SHELLA^8.0
GB0006616899^10.0,RSA^5.0,ROYALANDSUN ALLIANCE INSU^8.0
FR0000121253^10.0,RUI^5.0,Rubis^8.0
DE0007037129^10.0,RWE^5.0,RWE^8.0
IE00B1GKF381^10.0,RY4B^5.0,RYANAIR HLDGS   EO-,00635^8.0
GB0004835483^10.0,SAB^5.0,SABMILLER^8.0
ES0182870214^10.0,SYV^5.0,Sacyr Valler^8.0
FR0000073272^10.0,SAF^5.0,Safran^8.0
FR0010208165^10.0,SAFT^5.0,SAFT^8.0
GB0008021650^10.0,SGE^5.0,SAGE GROUP^8.0
GB00B019KW72^10.0,SBRY^5.0,SAINSBURY (J)^8.0
FR0000125007^10.0,SGO^5.0,SAINT GOBAIN^8.0
IT0000068525^10.0,SPM^5.0,Saipem^8.0
DE0006202005^10.0,SZG^5.0,SALZGITTER^8.0
FR0000060071^10.0,SAMS^5.0,Samse^8.0
FR0000120578^10.0,SAN^5.0,SANOFI-AVENTIS^8.0
DE0007164600^10.0,SAP^5.0,SAP^8.0
IT0000433307^10.0,SRS^5.0,SARAS^8.0
FR0000053266^10.0,DIM^5.0,SARTORIUS STED BIO^8.0
FR0003999499^10.0,PPX5^5.0,SBF250^8.0
NL0000360618^10.0,SBMO^5.0,SBM OFFSHORE^8.0
CH0024638196^10.0,SCHP^5.0,Schindler^8.0
FR0000121972^10.0,SU^5.0,SCHNEIDER ELECTRIC^8.0
GB0002405495^10.0,SDR^5.0,SCHRODERS^8.0
FR0010411983^10.0,SCR^5.0,SCOR SE^8.0
GB0007908733^10.0,SSE^5.0,SCOTTISH & SOUTHERN ENE^8.0
FR0000121709^10.0,SK^5.0,SEB^8.0
FR0000039109^10.0,SCHP^5.0,SECHE ENVIRONNEM.^8.0
FR0000060402^10.0,SECH^5.0,SECHILIENNE SIDEC^8.0
GB00B5ZN1N88^10.0,SGRO^5.0,SEGRO PLC ORD 25P^8.0
FR0010294595^10.0,SLG^5.0,Seloger.com^8.0
FR0000063364^10.0,VOR^5.0,SEQUANA^8.0
GB0007973794^10.0,SRP^5.0,SERCO GROUP^8.0
LU0088087324^10.0,SESF^5.0,SES^8.0
GB00B1FH8J72^10.0,SVT^5.0,SEVERN TRENT^8.0
DE0007235301^10.0,SGL^5.0,SGL CARBON^8.0
CH0002497458^10.0,SGSN^5.0,SGS^8.0
JE00B2QKY057^10.0,SHP^5.0,SHIRE^8.0
DE0007236101^10.0,SIE^5.0,SIEMENS^8.0
FR0000074122^10.0,SII^5.0,SII^8.0
CH0000587979^10.0,SIK^5.0,Sika^8.0
FR0000050916^10.0,SIL^5.0,Silic^8.0
GB0009223206^10.0,SN.^5.0,SMITH & NEPHEW^8.0
GB00B1WY2338^10.0,SMIN^5.0,SMITHS GROUP PLC^8.0
FR0004016699^10.0,SMTPC^5.0,SMTPC^8.0
IT0003153415^10.0,SRG^5.0,Snam Rete^8.0
FR0000130809^10.0,GLE^5.0,SOCIETE GENERALE^8.0
FR0000036857^10.0,SIPH^5.0,INTLE PLANT.HEVEAS^8.0
GB00B572ZV91^10.0,SIA^5.0,SOCO INTERNATIONAL^8.0
FR0000121220^10.0,SW^5.0,SODEXO^8.0
BE0003717312^10.0,SOF^5.0,Sofina^8.0
DE0003304002^10.0,SOW^5.0,SOFTWARE AG O.N.^8.0
FR0004025062^10.0,SOI2^5.0,Soitec^8.0
DE0005108401^10.0,SWV^5.0,SOLARWORLD^8.0
BE0003470755^10.0,SOLB^5.0,SOLVAY^8.0
FR0000050809^10.0,SOP^5.0,SOPRA GROUP^8.0
FR0000060899^10.0,SPR^5.0,SPERIAN PROTECTION^8.0
FR0000131732^10.0,SPI^5.0,SPIR COMMUNICATION^8.0
GB0007981128^10.0,SSL^5.0,SSL INTERNATIONAL^8.0
NL0000226223^10.0,STM^5.0,STMICROELECTRONICS^8.0
DE0007251803^10.0,SAZ^5.0,Stada Arzn^8.0
GB00B1VJ6Q03^10.0,SGC^5.0,STAGECOACH GROUP PLC^8.0
FR0000065674^10.0,GENP^5.0,STALLERGENES^8.0
GB0004082847^10.0,STAN^5.0,STANDARD CHARTERED^8.0
GB00B16KPT44^10.0,SL.^5.0,STANDARD LIFE^8.0
FR0000064271^10.0,STF^5.0,STEF TFE^8.0
FR0000072910^10.0,RIA^5.0,GROUPE STERIA^8.0
NL0000226223^10.0,STM^5.0,ST Micro^8.0
FR0010282822^10.0,SESL^5.0,STORE ELECTRONICS^8.0
CH0012280076^10.0,STMN^5.0,Straumann^8.0
FR0000033318^10.0,SPV^5.0,SUCR.PITHIVIERS^8.0
DE0007297004^10.0,SZU^5.0,Suedzucker^8.0
FR0010613471^10.0,SEV^5.0,SUEZ ENVIRONNEMENT^8.0
CH0038388911^10.0,SUN^5.0,SULZER AG^8.0
CH0012255151^10.0,UHR^5.0,Swatch I^8.0
CH0014852781^10.0,SLHN^5.0,SwissLife^8.0
CH0008038389^10.0,SPSN^5.0,Sw.PrimeSite^8.0
CH0012332372^10.0,RUKN^5.0,SWISS RE^8.0
CH0008742519^10.0,SCMN^5.0,SWISSCOM^8.0
FR0004180578^10.0,SWP^5.0,SWORD GROUP^8.0
DE000SYM9999^10.0,SY1^5.0,SYMRISE AG INH. O.N.^8.0
FR0000032658^10.0,SDG^5.0,Synergie^8.0
CH0011037469^10.0,SYNN^5.0,SYNGENTA^8.0
US87162M4096^10.0,SYST^5.0,SYNTHES N^8.0
GB0008754136^10.0,TATE^5.0,TATE & LYLE^8.0
FR0000131708^10.0,TEC^5.0,Technip^8.0
IT0003497168^10.0,TIT^5.0,TELECOM ITALIA^8.0
ES0178430E18^10.0,TEF^5.0,TELEFONICA^8.0
AT0000720008^10.0,TKA^5.0,TELEKOM AUSTRIA^8.0
FR0000051807^10.0,RCF^5.0,TELEPERFORMANCE^8.0
LU0156801721^10.0,TEN^5.0,TENARIS^8.0
IT0003242622^10.0,TRN^5.0,Terna^8.0
GB0008847096^10.0,TSCO^5.0,TESCO^8.0
FR0004529147^10.0,TES^5.0,Tessi^8.0
FR0000054900^10.0,TFI^5.0,TF1^8.0
FR0000121329^10.0,HO^5.0,THALES^8.0
FR0000184814^10.0,MLTEO^5.0,THEOLIA^8.0
FR0000061111^10.0,THEP^5.0,THERMADOR GROUPE^8.0
GB00B1VYCH82^10.0,TCG^5.0,THOMAS COOK GROUP PLC^8.0
FR0000184533^10.0,TMS_old^5.0,THOMSON^8.0
GB00B29MWZ99^10.0,TRIL^5.0,THOMSON-REUTERS^8.0
DE0007500001^10.0,TKA^5.0,THYSSENGRUPP^8.0
GRS074083007^10.0,TITK^5.0,Titan^8.0
NL0000009066^10.0,TNT^5.0,TNT^8.0
DE000A0N4P43^10.0,TGM^5.0,TOGNUM AG^8.0
GB0008962655^10.0,TOMK^5.0,TOMKINS^8.0
FR0000071904^10.0,TFF^5.0,TONN.FRANCOIS FRES^8.0
FR0000120271^10.0,FP^5.0,TOTAL^8.0
FR0000033003^10.0,TOUP^5.0,Touax^8.0
FR0000039240^10.0,TOU^5.0,TOUPARGEL GROUPE^8.0
FR0005175080^10.0,TNG^5.0,TRANSGENE^8.0
FR0005691656^10.0,TRI^5.0,Trigano^8.0
DE000TUAG000^10.0,TUI1^5.0,TUI AG^8.0
GB00B1Z7RQ77^10.0,TT.^5.0,TUI TRAVEL PLC^8.0
GB0001500809^10.0,TLW^5.0,TULLOW OIL PLC^8.0
IT0003487029^10.0,UBI^5.0,UBI BANCA^8.0
FR0000054470^10.0,UEN^5.0,UBISOFT ENTERTAIN^8.0
CH0024899483^10.0,UBSN^5.0,UBS^8.0
BE0003739530^10.0,UCB^5.0,UCB^8.0
GB0009123323^10.0,ULE^5.0,ULTRA ELECTRONICS HLDGS^8.0
BE0003884047^10.0,UMI^5.0,UMICORE (D)^8.0
FR0000124711^10.0,ULA^5.0,UNIBAIL-RODAMCO^8.0
IT0000064854^10.0,UCG^5.0,UNICREDITO^8.0
NL0000009355^10.0,UNA^5.0,UNILEVER^8.0
GB00B10RZP78^10.0,ULVR^5.0,UNILEVER PLC^8.0
ES0181380710^10.0,UNF^5.0,UNION FENOSA^8.0
FR0000034548^10.0,UFF^5.0,UNION FIN.FRANCE^8.0
IT0001074589^10.0,UNIP^5.0,UNIPOL PRIV^8.0
JE00B2R84W06^10.0,UBM^5.0,UNITED BUSINESS MEDIA LTD^8.0
DE0005089031^10.0,UTDI^5.0,UNITED INTERNET^8.0
GB00B39J2M42^10.0,UU.^5.0,UTD UTIL PLC ORD^8.0
FR0000130338^10.0,FR^5.0,Valeo^8.0
CH0014786500^10.0,VATN^5.0,Valiant R^8.0
FR0000120354^10.0,VK^5.0,VALLOUREC^8.0
GB0033277061^10.0,VED^5.0,VEDANTA RESOURCES^8.0
GB0031423188^10.0,VPC^5.0,VENTURE PRODUCT^8.0
FR0000124141^10.0,VIE^5.0,VEOLIA ENVIRON.^8.0
AT0000746409^10.0,VER^5.0,VERBUND^8.0
FR0004186856^10.0,VETO^5.0,VETOQUINOL^8.0
FR0000031775^10.0,VCT^5.0,Vicat^8.0
FR0000050049^10.0,VIL^5.0,VIEL ET COMPAGNIE^8.0
AT0000908504^10.0,VIG^5.0,VIENNA INSURANCE^8.0
FR0000052516^10.0,RIN^5.0,VILMORIN & CIE^8.0
FR0000125486^10.0,DG^5.0,VINCI (EX.SGE)^8.0
FR0000031577^10.0,VIRP^5.0,Virbac^8.0
FR0000127771^10.0,VIV^5.0,VIVENDI^8.0
FR0000066540^10.0,VMMA^5.0,VM MATERIAUX^8.0
GB00B16GWD56^10.0,VOD^5.0,VODAFONE GROUP^8.0
AT0000937503^10.0,VOE^5.0,VOESTALPINE^8.0
DE0007664005^10.0,VOW^5.0,VOLKSWAGEN^8.0
NL0009432491^10.0,VPK^5.0,KONINKLIJKE VOPAK^8.0
FR0000062796^10.0,VRAP^5.0,VRANKEN-POMMERY^8.0
GB0031729733^10.0,VTG^5.0,VT GROUP^8.0
DE000WCH8881^10.0,WCH^5.0,WACKER CHEMIE^8.0
GB0009465807^10.0,WEIR^5.0,WEIR GROUP^8.0
FR0000121204^10.0,MF^5.0,Wendel^8.0
NL0000289213^10.0,WHA^5.0,WERELDHAVE^8.0
GB00B1KJJ408^10.0,WTB^5.0,WHITBREAD^8.0
AT0000831706^10.0,WIE^5.0,WIENERBERGER^8.0
GB0031698896^10.0,WMH^5.0,WILLIAM HILL^8.0
DE000A0CAYB2^10.0,WIN^5.0,Wincor Nixdorf^8.0
GB0006043169^10.0,MRW^5.0,WM MORRISON^8.0
NL0000395903^10.0,WKL^5.0,WOLTERS KLUWER^8.0
GB0031575839^10.0,WG.^5.0,WOOD GROUP (JOHN)^8.0
GB0031411001^10.0,XTA^5.0,XSTRATA PLC^8.0
ES0184933812^10.0,ZOT^5.0,Zardoya^8.0
FR0000125684^10.0,ZC^5.0,ZODIAC AEROSPACE^8.0
PTZON0AM0006^10.0,ZON^5.0,ZON MULTIMEDIA^8.0
CH0011075394^10.0,ZURN^5.0,ZURICH FINANCIAL^8.0
FR0000125924^10.0,AGF^5.0,AGF^8.0
FR0000130460^10.0,AVE^5.0,AVENTIS^8.0
FR0000184202^10.0,CL^5.0,CREDLYON^8.0
NL0000200889^10.0,EQU^5.0,EQUANT^8.0
FR0000079196^10.0,OGE^5.0,ORANGE^8.0
FR0006807004^10.0,ARR^5.0,APRR^8.0
FR0000073066^10.0,AVM^5.0,WAVECOM^8.0
FR0000052573^10.0,IFGNR^5.0,INFOGRAMES ENT^8.0
_U0325453354^10.0,LOR^5.0,ARCELOR^8.0
FR0004166072^10.0,NEUF^5.0,NEUF CEGETEL^8.0
FR0000124133^10.0,OCS^5.0,OBERTHUR^8.0
FR0000125379^10.0,TNU^5.0,EUROTUNNEL^8.0
US88579Y1010^10.0,MMM^5.0,3M CO^8.0
US0028241000^10.0,ABT^5.0,ABBOTT LABS^8.0
US0028962076^10.0,ANF^5.0,ABERCROMBIE  FITCH^8.0
US0255371017^10.0,AEP^5.0,AELPOWER^8.0
US00130H1059^10.0,AES^5.0,AES^8.0
US00817Y1082^10.0,AET^5.0,AETNA^8.0
US0081901003^10.0,ACS^5.0,AFFILIATEDCOMP^8.0
US0010551028^10.0,AFL^5.0,AFLAC^8.0
US00846U1016^10.0,A^5.0,AGILENT^8.0
US0268747849^10.0,AIG^5.0,AIG^8.0
US0091581068^10.0,APD^5.0,AIRPROD^8.0
US0015471081^10.0,AKS^5.0,AK STEEL HOLDING^8.0
US0138171014^10.0,AA^5.0,ALCOA^8.0
US0173611064^10.0,AYE^5.0,ALLEG.ENE^8.0
US01741R1023^10.0,ATI^5.0,ALLEG.TEC^8.0
US0184901025^10.0,AGN^5.0,ALLERGAN^8.0
US0200021014^10.0,ALL^5.0,ALLSTATE^8.0
US02209S1033^10.0,MO^5.0,ALTRIA GRP^8.0
US0079031078^10.0,AMD^5.0,AMD^8.0
US03073E1055^10.0,ABC^5.0,AMERBERGEN^8.0
US0236081024^10.0,AEE^5.0,AMEREN^8.0
US0299122012^10.0,AMT^5.0,AMERICAN TOWER^8.0
US03076C1062^10.0,AMP^5.0,AMERIPRISE FINANCIAL INC^8.0
US0258161092^10.0,AXP^5.0,AMEX^8.0
US0320951017^10.0,APH^5.0,AMPHENOL CP^8.0
US0325111070^10.0,APC^5.0,ANADPETR^8.0
US0326541051^10.0,ADI^5.0,ANALOGD^8.0
US0373891037^10.0,AOC^5.0,AON^8.0
US0374111054^10.0,APA^5.0,APACHE CORP^8.0
US03748R1014^10.0,AIV^5.0,APT INV^8.0
US0394831020^10.0,ADM^5.0,ARDAMIDL^8.0
US04621X1081^10.0,AIZ^5.0,ASSURANT INC^8.0
US00206R1023^10.0,T^5.0,AT&T Inc^8.0
US05329W1027^10.0,AN^5.0,AUTONATION INC^8.0
US0533321024^10.0,AZO^5.0,AUTOZONE^8.0
US0534841012^10.0,AVB^5.0,AVALONBAY^8.0
US0536111091^10.0,AVY^5.0,AVERYDEN^8.0
US0543031027^10.0,AVP^5.0,AVON^8.0
US0917971006^10.0,BDK^5.0,B&DECKER^8.0
US0572241075^10.0,BHI^5.0,BAKER HUG^8.0
US0584981064^10.0,BLL^5.0,BALL^8.0
US0605051046^10.0,BAC^5.0,BANK OF AMERICA^8.0
US0640581007^10.0,BK^5.0,BANK OF NEW YORK MELLON C^8.0
US0673831097^10.0,BCR^5.0,BARD^8.0
US0718131099^10.0,BAX^5.0,BAXTER^8.0
US0549371070^10.0,BBT^5.0,BB&T^8.0
US0758871091^10.0,BDX^5.0,BDICKINS^8.0
US0814371052^10.0,BMS^5.0,BEMIS^8.0
US0865161014^10.0,BBY^5.0,BESTBUY^8.0
US0893021032^10.0,BIG^5.0,BIG LOTS INC^8.0
US0554821035^10.0,BJS^5.0,BJ SERVICES^8.0
US0936711052^10.0,HRB^5.0,BLOCKH&R^8.0
US0559211000^10.0,BMC^5.0,BMC^8.0
US1101221083^10.0,BMY^5.0,BMS^8.0
US0970231058^10.0,BA^5.0,BOEING^8.0
US1011211018^10.0,BXP^5.0,BOSTON PPTYS^8.0
US1011371077^10.0,BSX^5.0,BOSTONSC^8.0
US12189T1043^10.0,BNI^5.0,BURLNSFE^8.0
US1270971039^10.0,COG^5.0,CABOT OIL GAS CP^8.0
US13342B1052^10.0,CAM^5.0,CAMERON INTL^8.0
US1344291091^10.0,CPB^5.0,CAMPBELL^8.0
US14040H1059^10.0,COF^5.0,CAPONEFI^8.0
US14149Y1082^10.0,CAH^5.0,CARDINAH^8.0
PA1436583006^10.0,CCL^5.0,CARNIVAL^8.0
US1491231015^10.0,CAT^5.0,CATERPILLAR^8.0
US12497T1016^10.0,CBG^5.0,CB RICHARD ELLIS SVCS^8.0
us1248572026^10.0,CBS^5.0,CBS CORP CL B^8.0
US15189T1079^10.0,CNP^5.0,CENTERPOINT ENERGY^8.0
US1567001060^10.0,CTL^5.0,CENTURY LINK^8.0
US1651671075^10.0,CHK^5.0,CHESAPEAKE ENERGY CP^8.0
US1667641005^10.0,CVX^5.0,CHEVRON CORP^8.0
US1252691001^10.0,CF^5.0,CHONEFIN^8.0
US1712321017^10.0,CB^5.0,CHUBB^8.0
US1255091092^10.0,CI^5.0,CIGNA^8.0
US1729671016^10.0,C^5.0,CITIGROUP^8.0
US1890541097^10.0,CLX^5.0,CLOROX^8.0
US1258961002^10.0,CMS^5.0,CMSENERG^8.0
US1897541041^10.0,COH^5.0,COACH^8.0
US1912161007^10.0,KO^5.0,COCACOLA^8.0
US1912191046^10.0,CCE^5.0,COCAESE^8.0
US1941621039^10.0,CL^5.0,COLGATE^8.0
US2003401070^10.0,CMA^5.0,COMERICA^8.0
US2053631048^10.0,CSC^5.0,COMP SCIENCES CORP^8.0
US2058871029^10.0,CAG^5.0,CONAGRA^8.0
US20825C1045^10.0,COP^5.0,CONOCOPHILLIPS^8.0
US2091151041^10.0,ED^5.0,CONS EDISON HLDGS^8.0
US20854P1093^10.0,CNX^5.0,CONSOL ENERGY INC^8.0
US21036P1084^10.0,STZ^5.0,CONSTELLATION BRD A^8.0
US2103711006^10.0,CEG^5.0,CONSTELLATION ENERGY^8.0
US2124851062^10.0,CVG^5.0,CONVERGY^8.0
BMG241821005^10.0,CBE^5.0,COOPER IND^8.0
US2193501051^10.0,GLW^5.0,CORNING^8.0
US2228621049^10.0,CVH^5.0,COVENTRY HLTH CARE^8.0
US1264081035^10.0,CSX^5.0,CSX^8.0
US2310211063^10.0,CMI^5.0,CUMMINS INC^8.0
US1266501006^10.0,CVS^5.0,CVS^8.0
US23331A1097^10.0,DHI^5.0,D R HORTON INC^8.0
US2358511028^10.0,DHR^5.0,DANAHER^8.0
US2371941053^10.0,DRI^5.0,DARDENR^8.0
US23918K1088^10.0,DVA^5.0,DAVITA INC^8.0
US2423701042^10.0,DF^5.0,DEAN FOODS CO^8.0
US2441991054^10.0,DE^5.0,DEERE & CO^8.0
US2479162081^10.0,DNR^5.0,DENBURY RESOURCES INC (DE^8.0
US25179M1036^10.0,DVN^5.0,DEVON^8.0
US2518931033^10.0,DV^5.0,DEVRY INC^8.0
US25271C1027^10.0,DO^5.0,DIAMOND OFFSHORE DRL^8.0
US2547091080^10.0,DFS^5.0,DISCOVER FINANCIAL^8.0
US25746U1097^10.0,D^5.0,DOMINION^8.0
US2600031080^10.0,DOV^5.0,DOVER^8.0
US2605431038^10.0,DOW^5.0,DOWCHEM^8.0
US26138E1091^10.0,DPS^5.0,DR PEPPER SNAPPLE GP^8.0
US2333311072^10.0,DTE^5.0,DTE ENERGY^8.0
US2635341090^10.0,DD^5.0,DU PONT^8.0
US26441C1053^10.0,DUK^5.0,DUKEENER^8.0
US26483E1001^10.0,DNB^5.0,DUN&BRAD^8.0
US26817G1022^10.0,DYN^5.0,DYNEGY^8.0
US2774321002^10.0,EMN^5.0,EASTMANC^8.0
US2774611097^10.0,EK^5.0,EASTMANK^8.0
US2780581029^10.0,ETN^5.0,EATON^8.0
US2788651006^10.0,ECL^5.0,ECOLAB^8.0
US2810201077^10.0,EIX^5.0,EDISON^8.0
US5324571083^10.0,LLY^5.0,ELI LILLY CO^8.0
US28336L1098^10.0,EP^5.0,ELPASOCORP^8.0
US2686481027^10.0,EMC^5.0,EMC^8.0
US2910111044^10.0,EMR^5.0,EMERSON^8.0
US26874Q1004^10.0,ESV^5.0,ENSCO INTL INC^8.0
US29364G1031^10.0,ETR^5.0,ENTERGY^8.0
US26875P1012^10.0,EOG^5.0,EOG^8.0
US2944291051^10.0,EFX^5.0,EQUIFAX^8.0
US26884L1098^10.0,EQT^5.0,EQT CORPORATION^8.0
US29476L1070^10.0,EQR^5.0,EQUITY RESI.^8.0
US5184391044^10.0,EL^5.0,ESTEELAU^8.0
US30161N1019^10.0,EXC^5.0,EXELON^8.0
US30231G1022^10.0,XOM^5.0,EXXON MOBIL^8.0
US3070001090^10.0,FDO^5.0,FAMILY STORES^8.0
US3142111034^10.0,FII^5.0,FEDERATED INV INC^8.0
US31428X1063^10.0,FDX^5.0,FEDEX^8.0
US31620M1062^10.0,FIS^5.0,FIDELITY NATL^8.0
US3205171057^10.0,FHN^5.0,FIRST HORIZON^8.0
US3379321074^10.0,FE^5.0,FIRSTENE^8.0
US34354P1057^10.0,FLS^5.0,FLOWSERVE CP^8.0
US3434121022^10.0,FLR^5.0,FLUOR^8.0
US3024913036^10.0,FMC^5.0,FMC^8.0
US30249U1016^10.0,FTI^5.0,FMC TECHNOLOGIES INC^8.0
US35671D8570^10.0,FCX^5.0,FMCMORA^8.0
US3453708600^10.0,F^5.0,FORD MOTOR^8.0
US3458381064^10.0,FRX^5.0,FOREST^8.0
US3496311016^10.0,FO^5.0,FORTUNEB^8.0
US3025711041^10.0,FPL^5.0,FPL^8.0
US3546131018^10.0,BEN^5.0,FRANKRES^8.0
US35906A1088^10.0,FTR^5.0,FRONTIER COMMUNICATI^8.0
US36467W1099^10.0,GME^5.0,GAMESTOP CORP^8.0
US3647301015^10.0,GCI^5.0,GANNETT^8.0
US3647601083^10.0,GPS^5.0,GAP^8.0
US3696041033^10.0,GE^5.0,GE^8.0
US3695501086^10.0,GD^5.0,GENDYNAM^8.0
US3703341046^10.0,GIS^5.0,GENMILLS^8.0
US3724601055^10.0,GPC^5.0,GENPARTS^8.0
US37247D1063^10.0,GNW^5.0,GENWORTH FINL INC^8.0
US38141G1040^10.0,GS^5.0,GOLDMAN SACHS^8.0
US3823881061^10.0,GR^5.0,GOODRICH^8.0
US3825501014^10.0,GT^5.0,GOODYEAR^8.0
US3848021040^10.0,GWW^5.0,GRAINGER^8.0
US4062161017^10.0,HAL^5.0,HALLIBUR^8.0
US4128221086^10.0,HOG^5.0,HARLEY DAVIDSON^8.0
US4130861093^10.0,HAR^5.0,HARMAN INTL INDS^8.0
US4138751056^10.0,HRS^5.0,HARRIS CP^8.0
US4165151048^10.0,HIG^5.0,HARTFFIN^8.0
US4180561072^10.0,HAS^5.0,HASBRO^8.0
US40414L1098^10.0,HCP^5.0,HCP INC^8.0
US42217K1060^10.0,HCN^5.0,HEALTH CARE REIT^8.0
US4230741039^10.0,HNZ^5.0,HEINZ^8.0
US42809H1077^10.0,HES^5.0,HESS CORP^8.0
US4282361033^10.0,HPQ^5.0,HEWLETT PACKARD^8.0
US4278661081^10.0,HSY^5.0,HFOODS^8.0
US4370761029^10.0,HD^5.0,HOME DEPOT^8.0
US4385161066^10.0,HON^5.0,HONEYWEL^8.0
US4404521001^10.0,HRL^5.0,HORMEL FOODS CP^8.0
US4410601003^10.0,HSP^5.0,HOSPIRA INC^8.0
US44107P1049^10.0,HST^5.0,HOST HOTELS RESORTS^8.0
